Cantidad,Codigo
3,010000010100001101010110
3,010100100100010101000111
4,01001110010101010100001001001101
3,010100100100010101001110
4,01001111010001110100010001001011
3,010100100100010101001111
3,010000010100010001000001
3,010100100100010101010010
3,010000010100010001000011
4,01001010010110010101100101001010
4,01001001010101100101011001001001
4,01010110010010110101101001010100
4,01000011010001000100001101011010
3,010000010100010001001010
4,01000101010010100100101001010000
4,01001110010001000100001101010101
4,01000110010011010100110101010010
4,01001001010001010101010101000101
3,010000010100010001011000
3,010100100100011001001011
3,010100100100011001001101
3,010100100100011001001100
3,010100100100011001001110
4,01001010010110010101101001000100
4,01000100010001110100011001000100
3,010000010100010101000011
3,010100100100011001010010
3,010100100100011001010111
3,010000010100010101001110
4,01001110010001000100001001010100
4,01001010010110010101100001011000
3,010000010100010101010011
4,01000100010001110100011101010010
4,01010011010000100101000001010110
3,010100100100011101000111
3,010100100100011101001001
3,010000010100010101011010
3,010100100100011101001100
4,01001111010001110100011001001010
4,01000100010001110100011101001011
3,010100100100011101010000
3,010100100100011101001111
4,01011010010001110100100001000100
4,01000010010100100100010001010011
4,01011000010100100100001101010010
4,01000010010000010100001101000011
3,010000010100011001000111
3,010100100100011101011010
3,010000010100011001001100
4,01000101010010100100110001001110
3,010000010100011001001111
3,010000010100011001010001
4,01000010010000010100001001010101
3,010100100100100001000010
4,01000101010010100100110001010100
4,01001000010100110101010101010110
3,010100100100100001000100
3,010100100100100001001001
4,01001111010110000100101001011000
4,01001001010001010101011101001011
4,01001100010011110100000101010100
4,01000010010000010100001001001110
3,010100100100100001001111
4,01001110010001000100011001001101
4,01011000010000010100001001001010
4,01001000010100110101011001001000
3,010100100100100001010010
4,01011010010110000100101001000001
3,010100100100100001010111
3,010000010100011101000111
3,010100100100100001011001
3,010000010100011101001010
3,010000010100011101001011
3,010000010100011101001100
4,01000110010011010100111001001111
4,01000001010011110100001001001011
4,01001110010101010100011001001100
4,01011001010101010100010101001100
4,01001111010110000100100101001110
3,010000010100011101010100
4,01000100010110000100101001000111
4,01000010010100100100010101000001
4,01010000010010100100101101000010
3,010100100100100101001110
4,01001101010100100100001101010001
4,01001001010001010101011001010100
3,010000010100100001000101
3,010100100100100101010111
3,010100100100100101011010
4,01001001010101100101101001010100
4,01011001010001000100011101001000
3,010000010100100001001101
4,01000010010100100100011001001111
4,01000011010101010100100101001111
4,01000110010011010101000101010010
3,010100100100101001000010
4,01011001010001000100011101000001
4,01000101010010100100111001010101
3,010000010100100001010101
3,010000010100100001010111
3,010000010100100001011000
4,01000100010001110100101001010010
4,01000101010010100100111101000001
4,01000100010001110100101001001110
3,010000010100100101000001
3,010000010100100101000011
4,01010001010011010101000101001110
3,010100100100101001010100
3,010000010100100101000111
3,010000010100100101001001
4,01000101010010100100110101001001
3,010100100100101001011010
4,01000011010101010100101001010100
3,010000010100100101001100
4,01000001010011110100010001010000
3,010000010100100101001101
3,010000010100100101001111
3,010000010100100101010001
3,010000010100100101010101
3,010100100100101101001000
4,01000010010100100100011101000111
4,01010000010010100100110101001000
3,010000010100100101011000
3,010000010100100101011001
3,010100100100101101001011
3,010100100100101101001110
3,010100100100101101010000
4,01001101010000010100010001000101
3,010100100100101101010010
3,010000010100101001000010
3,010000010100101001000011
4,01011010010001110100100101001110
4,01001111010001110100101001001011
4,01001001010101100101101001001001
4,01000110010011010101000101001000
3,010100100100101101011000
4,01010100010101100101100101001111
3,010100100100101101011001
3,010000010100101001001010
4,01000111010100000101011001010000
3,010000010100101001001011
4,01001000010100110101100101010011
3,010100100100110001000001
3,010100100100110001000010
4,01000011010101010100101101001111
3,010100100100110001000111
4,01000010010000010100011001011010
4,01010100010001010101101001010010
3,010000010100101001010111
3,010000010100101001011000
3,010000010100101001011010
4,01000111010100000101011101000001
3,010100100100110001001110
4,01011000010100100100100001001010
4,01010110010011000100001001001010
3,010000010100101101000001
4,01011001010001000100100101001111
3,010000010100101101000100
3,010100100100110001010110
3,010000010100101101001010
4,01000010010000010100100001000110
3,010000010100101101001110
4,01010111010011110100001101011000
3,010000010100101101010000
4,01010100010101100101101001011000
4,01010111010011110100001101011010
3,010100100100110101000100
4,01010100010001010101100101010101
4,01011001010101010100100101010010
3,010100100100110101000111
4,01000010010100100100100101000101
4,01011001010001000100100001011001
3,010100100100110101001111
4,01010010010100000101010101010110
4,01011010010110000100110101000101
3,010000010100110001000111
4,01011001010101010100101001000101
3,010100100100110101011001
3,010000010100110001001011
4,01000010010000010100100101001000
3,010000010100110001010001
3,010100100100111001000010
3,010100100100111001000101
3,010000010100110001010011
4,01001011010011000100010001001100
3,010000010100110001010111
4,01001101010000010100100101000010
3,010000010100110001011001
4,01010111010011110100011001010100
4,01010101010110100100001001010100
3,010100100100111001001111
3,010100100100111001010001
3,010100100100111001010011
3,010100100100111001010010
3,010000010100110101000011
3,010100100100111001010101
4,01000010010000010100100001010000
4,01000100010110000101000101010110
4,01011001010001000100101101010011
3,010000010100110101000111
3,010000010100110101001001
3,010100100100111001011000
4,01000111010100000101100101001111
3,010000010100110101001100
4,01001111010110000100111101001010
4,01011000010000010100011101001000
4,01000010010000010100101001000101
4,01011000010000010100011101001011
4,01000011010001000100110101000101
4,01000010010000010100101001000011
3,010000010100110101010011
4,01001011010011000100001101001101
4,01011010010001110100110101000001
3,010000010100110101010100
3,010000010100110101010101
4,01010011010000100101100001011000
4,01000110010011010101010001010111
4,01011001010101010100101101010001
3,010100100100111101000111
3,010000010100110101011000
3,010100100100111101001010
4,01011000010100100100100001010010
3,010000010100110101011010
3,010100100100111101010010
3,010000010100111001000001
4,01000010010000010100100101010010
3,010000010100111001000101
3,010100100100111101010110
4,01000110010011010101010101000111
3,010000010100111001001011
4,01000011010101010100111101011010
3,010100100101000001000011
3,010000010100111001010001
4,01001010010010010100001101001000
3,010000010100111001010100
4,01001010010110100100010001011001
3,010100100101000001001001
3,010000010100111001011000
3,010100100101000001001011
3,010100100101000001001101
3,010100100101000001001100
4,01001100010011110100100101011001
3,010100100101000001001110
4,01001110010001000100111001001110
4,01010111010011110100100101001011
4,01000011010001000100110101010111
3,010000010100111101000011
4,01000011010101010100111101000101
4,01001101010100100100110001011010
3,010100100101000001010100
3,010000010100111101000110
4,01001100010011110100101001000001
3,010100100101000001010110
4,01011010010110000101001001000111
3,010000010100111101001000
3,010000010100111101001010
3,010100100101000001011010
3,010000010100111101001100
3,010000010100111101001110
3,010000010100111101001111
4,01000100010001110101001001001100
3,010000010100111101010001
3,010100100101000101000001
4,01001011010011000100010101000100
3,010000010100111101010010
3,010000010100111101010011
3,010000010100111101010100
3,010000010100111101010111
4,01000011010101010101000001010100
4,01000011010001000100111101000010
3,010000010100111101011001
4,01001010010010010100001001010001
4,01011010010001110100111101000110
4,01011001010001000100110001001000
3,010000010101000001000001
3,010000010101000001000101
4,01011010010001110100111101010011
4,01000111010100000101101001001010
3,010000010101000001000111
4,01001101010000010100101001010100
3,010000010101000001001111
4,01001111010001110101001101000001
4,01010101010110100100011001000011
3,010100100101001001001001
3,010100100101001001001000
3,010000010101000001011000
4,01001100010011110100101101010001
4,01001010010010010100010101010101
4,01001110010101010101000101010101
4,01011001010001000100111101001010
3,010100100101001001010001
3,010000010101000101000010
3,010100100101001001010011
4,01000011010101010101000101001001
3,010100100101001001010111
3,010000010101000101001011
4,01000011010101010101000101000001
3,010000010101000101001101
4,01000010010000010100110001010000
4,01001110010001000101000001010100
4,01001111010110000101010101000110
3,010000010101000101010010
3,010100100101001101000011
4,01001101010100100100110101001000
3,010000010101000101010101
3,010000010101000101010110
4,01010100010101110100001001001101
3,010000010101000101011010
3,010100100101001101001011
4,01001010010110100100011001000101
3,010100100101001101010010
3,010000010101001001000010
3,010000010101001001000011
3,010100100101001101010101
4,01000100010110000101010001010101
3,010000010101001001000110
4,01001101010100100100110101011010
4,01000010010100100100111101001000
3,010100100101001101010111
3,010000010101001001001000
4,01001111010001110101001001001101
4,01011000010100100100110101000100
3,010100100101001101011010
3,010000010101001001001001
3,010000010101001001001010
3,010000010101001001001011
3,010000010101001001001101
4,01001010010010010100010101000101
4,01011010010001110101000101011010
3,010100100101010001000010
4,01001111010110000101011001001110
3,010000010101001001010101
4,01000100010110000101011101001010
3,010000010101001001011010
